AH00558: apache2: Could not reliably determine the server's fully qualified domain name, using 172.21.0.3. Set the 'ServerName' directive globally to suppress this message
[Mon Dec 15 20:05:03.413416 2025] [php:warn] [pid 42] [client 172.21.0.1:41748] PHP Warning:  Trying to access array offset on value of type null in /var/www/html/Views/profile/profile.php on line 53
[Mon Dec 15 20:05:03.413421 2025] [php:warn] [pid 42] [client 172.21.0.1:41748] PHP Warning:  Trying to access array offset on value of type null in /var/www/html/Views/profile/profile.php on line 61
[Mon Dec 15 20:05:03.413424 2025] [php:warn] [pid 42] [client 172.21.0.1:41748] PHP Warning:  Trying to access array offset on value of type null in /var/www/html/Views/profile/profile.php on line 68
[Mon Dec 15 20:05:03.413427 2025] [php:warn] [pid 42] [client 172.21.0.1:41748] PHP Warning:  Trying to access array offset on value of type null in /var/www/html/Views/profile/profile.php on line 75
[Mon Dec 15 20:05:03.450344 2025] [php:warn] [pid 69] [client 172.21.0.1:42148] PHP Warning:  Undefined variable $dataDetail in /var/www/html/Views/detail/detail.php on line 1
[Mon Dec 15 20:05:03.450375 2025] [php:warn] [pid 69] [client 172.21.0.1:42148] PHP Warning:  Undefined array key "id" in /var/www/html/Views/detail/detail.php on line 3
[Mon Dec 15 20:05:03.450381 2025] [php:warn] [pid 69] [client 172.21.0.1:42148] PHP Warning:  Undefined variable $dataDetail in /var/www/html/Views/detail/detail.php on line 4
[Mon Dec 15 20:05:03.450385 2025] [php:warn] [pid 69] [client 172.21.0.1:42148] PHP Warning:  Trying to access array offset on value of type null in /var/www/html/Views/detail/detail.php on line 4
[Mon Dec 15 20:05:03.450389 2025] [php:warn] [pid 69] [client 172.21.0.1:42148] PHP Warning:  Undefined variable $category in /var/www/html/Views/detail/detail.php on line 9
[Mon Dec 15 20:05:03.450392 2025] [php:warn] [pid 69] [client 172.21.0.1:42148] PHP Warning:  Trying to access array offset on value of type null in /var/www/html/Views/detail/detail.php on line 9
[Mon Dec 15 20:05:03.450396 2025] [php:warn] [pid 69] [client 172.21.0.1:42148] PHP Warning:  Undefined variable $category in /var/www/html/Views/detail/detail.php on line 9
[Mon Dec 15 20:05:03.450399 2025] [php:warn] [pid 69] [client 172.21.0.1:42148] PHP Warning:  Trying to access array offset on value of type null in /var/www/html/Views/detail/detail.php on line 9
[Mon Dec 15 20:05:03.450402 2025] [php:warn] [pid 69] [client 172.21.0.1:42148] PHP Warning:  Undefined variable $dataDetail in /var/www/html/Views/detail/detail.php on line 15
[Mon Dec 15 20:05:03.450407 2025] [php:warn] [pid 69] [client 172.21.0.1:42148] PHP Warning:  Trying to access array offset on value of type null in /var/www/html/Views/detail/detail.php on line 15
[Mon Dec 15 20:05:03.450411 2025] [php:warn] [pid 69] [client 172.21.0.1:42148] PHP Warning:  Undefined variable $productType in /var/www/html/Views/detail/detail.php on line 16
[Mon Dec 15 20:05:03.450414 2025] [php:warn] [pid 69] [client 172.21.0.1:42148] PHP Warning:  Undefined variable $dataDetail in /var/www/html/Views/detail/detail.php on line 22
[Mon Dec 15 20:05:03.450417 2025] [php:warn] [pid 69] [client 172.21.0.1:42148] PHP Warning:  Trying to access array offset on value of type null in /var/www/html/Views/detail/detail.php on line 22
